"u","Points:0","Points:1","Points:2"
8.3870134118e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.7000000000e+02,2.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.0199999857e+02,2.0000000000e+00,1.3999999762e+00,0.0000000000e+00
8.3870134118e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.0199999857e+02,2.0000000000e+00,1.3999999762e+00,0.0000000000e+00
5.0199999857e+02,1.3999999762e+00,2.0000000000e+00,0.0000000000e+00
8.3870134118e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.0199999857e+02,1.3999999762e+00,2.0000000000e+00,0.0000000000e+00
5.7000000000e+02,1.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
5.0199999857e+02,1.3999999762e+00,2.0000000000e+00,0.0000000000e+00
5.0199999857e+02,2.0000000000e+00,1.3999999762e+00,0.0000000000e+00
