"u","Points:0","Points:1","Points:2"
6.9999232745e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6249151605e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
6.2498791913e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
6.6249151605e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
6.6249151605e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
6.2498415802e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.8749055940e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
6.2498791913e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
6.2498415802e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.8749106195e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.8749055940e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.8749106195e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.5000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
6.6249151605e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
6.2498791913e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.8749055940e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
6.2498415802e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
6.2498791913e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.8749055940e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.8749055940e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.8749055940e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.1260521156e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
6.2498415802e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.8749055940e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.8749106195e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.8749055940e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.1260521156e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.8749106195e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.1250000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.5000000000e+02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.7495615580e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.3750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.1250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.7799999979e+02,1.0000000000e+00,4.7999998927e-01,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7799999979e+02,1.0000000000e+00,4.7999998927e-01,0.0000000000e+00
4.7800841672e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
5.4996429578e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7800841672e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
5.1260521156e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.7800661238e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
4.7799999979e+02,1.0000000000e+00,4.7999998927e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.1260521156e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7796171968e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7796171968e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
4.7796171968e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
5.4996538341e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7796171968e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
5.1260521156e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7495615580e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7796627572e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
4.7796627572e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.1260521156e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7800841672e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7800841672e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
4.7799999979e+02,4.7999998927e-01,1.0000000000e+00,0.0000000000e+00
5.4996429578e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7799999979e+02,4.7999998927e-01,1.0000000000e+00,0.0000000000e+00
5.1250000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7799999979e+02,4.7999998927e-01,1.0000000000e+00,0.0000000000e+00
4.7800661238e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
5.1260521156e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7800841672e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
4.7796171968e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
4.7800661238e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
4.7500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.3750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.7800661238e+02,9.8000001907e-01,5.0000000000e-01,0.0000000000e+00
4.3750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.7796627572e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
4.3750000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.7495615580e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7796627572e+02,7.5000000000e-01,7.3000001907e-01,0.0000000000e+00
5.1260521156e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7796171968e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
4.7800841672e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
4.7796627572e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
4.7495615580e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7796627572e+02,7.3000001907e-01,7.5000000000e-01,0.0000000000e+00
4.3750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7800661238e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
4.3750000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.7800661238e+02,5.0000000000e-01,9.8000001907e-01,0.0000000000e+00
