"u","Points:0","Points:1","Points:2"
9.3350161152e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9206058778e+02,6.3999998569e-01,0.0000000000e+00,0.0000000000e+00
5.9206058778e+02,6.3999998569e-01,5.0000000000e-01,0.0000000000e+00
9.3350161152e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.9206873260e+02,6.3999998569e-01,5.0000000000e-01,0.0000000000e+00
5.9206873260e+02,6.3999998569e-01,0.0000000000e+00,0.0000000000e+00
