"u","Points:0","Points:1","Points:2"
9.0190303162e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7064702746e+02,6.6000002623e-01,0.0000000000e+00,0.0000000000e+00
5.7064702746e+02,6.6000002623e-01,5.0000000000e-01,0.0000000000e+00
9.0190303162e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.7065576446e+02,6.6000002623e-01,5.0000000000e-01,0.0000000000e+00
5.7065576446e+02,6.6000002623e-01,0.0000000000e+00,0.0000000000e+00
