"u","Points:0","Points:1","Points:2"
7.2000113305e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.4000216267e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
6.4000216267e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
7.2000113305e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
6.4000216267e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6000461577e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6000461577e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
6.4000216267e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8001680425e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8001680425e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.6000461577e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8960256578e+02,7.2000002861e-01,0.0000000000e+00,0.0000000000e+00
4.8960256578e+02,7.2000002861e-01,5.0000000000e-01,0.0000000000e+00
5.6000461577e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8001680425e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8001680425e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8959776505e+02,7.2000002861e-01,5.0000000000e-01,0.0000000000e+00
4.8959776505e+02,7.2000002861e-01,0.0000000000e+00,0.0000000000e+00
