"u","Points:0","Points:1","Points:2"
6.5999670347e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.2749304638e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.9499614481e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
6.2749304638e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
6.2749304638e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.9499217480e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6247760210e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.9499614481e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.9499217480e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.6249240298e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.2998614483e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6247760210e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6249240298e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.3000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9750000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.2998614483e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
6.2749304638e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.9499614481e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6247760210e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.9499217480e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.9499614481e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.6247760210e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.3002436462e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.6247760210e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.6247760210e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.2998614483e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.3002436462e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.2998614483e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.9750000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.6500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.9499217480e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.6247760210e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.2998614483e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.6249240298e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.6247760210e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.3002436462e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.2998614483e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
5.3002436462e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6556257980e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
5.6249240298e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
5.2998614483e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.9750000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
5.3000000000e+02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.2998614483e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.6500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.9750000000e+02,2.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.5719999978e+02,1.0000000000e+00,5.6000000238e-01,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5719999978e+02,1.0000000000e+00,5.6000000238e-01,0.0000000000e+00
4.5762756042e+02,8.1000000238e-01,7.5000000000e-01,0.0000000000e+00
4.9731966994e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5762756042e+02,8.1000000238e-01,7.5000000000e-01,0.0000000000e+00
4.6556257980e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.3250000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.5762646495e+02,8.1000000238e-01,7.5000000000e-01,0.0000000000e+00
4.5719999978e+02,1.0000000000e+00,5.6000000238e-01,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.6556257980e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5762756042e+02,7.5000000000e-01,8.1000000238e-01,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5762756042e+02,7.5000000000e-01,8.1000000238e-01,0.0000000000e+00
4.5719999978e+02,5.6000000238e-01,1.0000000000e+00,0.0000000000e+00
4.9731966994e+02,5.0000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5719999978e+02,5.6000000238e-01,1.0000000000e+00,0.0000000000e+00
4.6500000000e+02,5.0000000000e-01,1.0000000000e+00,0.0000000000e+00
4.3250000000e+02,7.5000000000e-01,1.0000000000e+00,0.0000000000e+00
4.5719999978e+02,5.6000000238e-01,1.0000000000e+00,0.0000000000e+00
4.5762646495e+02,7.5000000000e-01,8.1000000238e-01,0.0000000000e+00
4.6556257980e+02,7.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.5762756042e+02,8.1000000238e-01,7.5000000000e-01,0.0000000000e+00
4.5762756042e+02,7.5000000000e-01,8.1000000238e-01,0.0000000000e+00
4.5762646495e+02,8.1000000238e-01,7.5000000000e-01,0.0000000000e+00
4.3250000000e+02,1.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
