"u","Points:0","Points:1","Points:2"
5.0134556204e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.5000000000e+02,2.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.0600000017e+02,2.0000000000e+00,1.8799999952e+00,0.0000000000e+00
5.0134556204e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.0600000017e+02,2.0000000000e+00,1.8799999952e+00,0.0000000000e+00
4.0600000017e+02,1.8799999952e+00,2.0000000000e+00,0.0000000000e+00
5.0134556204e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.0600000017e+02,1.8799999952e+00,2.0000000000e+00,0.0000000000e+00
4.5000000000e+02,1.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.0600000017e+02,1.8799999952e+00,2.0000000000e+00,0.0000000000e+00
4.0600000017e+02,2.0000000000e+00,1.8799999952e+00,0.0000000000e+00
