"u","Points:0","Points:1","Points:2"
6.7999680674e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
6.4499391904e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
6.0999653810e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.4499403890e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
6.4499391904e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
6.0999133760e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
5.7498556715e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
6.0999653810e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.0999133760e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
5.7499446854e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
5.3998211114e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
5.7498556715e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
5.7499446854e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
5.4000000000e+02,2.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.0500000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
5.3998211114e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
6.4499403890e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
6.0999653810e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
5.7498574143e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
6.0999093487e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
6.0999653810e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
5.7498556715e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
5.4001758103e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.7498574143e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
5.7498556715e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
5.3998211114e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
5.4001758103e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.3998211114e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
5.0500000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.7000000000e+02,2.0000000000e+00,1.5000000000e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
6.0999093487e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
5.7498574143e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
5.3998070626e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.7499381878e+02,1.0000000000e+00,1.7500000000e+00,0.0000000000e+00
5.7498574143e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
5.4001758103e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
5.3998070626e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.4001758103e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.7036749695e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
5.7499381878e+02,1.0000000000e+00,1.7500000000e+00,0.0000000000e+00
5.3998070626e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.0500000000e+02,1.2500000000e+00,2.0000000000e+00,0.0000000000e+00
5.4000000000e+02,1.0000000000e+00,2.0000000000e+00,0.0000000000e+00
5.3998070626e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.7000000000e+02,1.5000000000e+00,2.0000000000e+00,0.0000000000e+00
5.0500000000e+02,1.2500000000e+00,2.0000000000e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.7000000000e+02,2.0000000000e+00,1.5000000000e+00,0.0000000000e+00
4.6720000019e+02,2.0000000000e+00,1.5199999809e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.6720000019e+02,2.0000000000e+00,1.5199999809e+00,0.0000000000e+00
4.6753809739e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
5.0492994174e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.6753809739e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
4.7036749695e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
4.3500000000e+02,2.0000000000e+00,1.7500000000e+00,0.0000000000e+00
4.6753659498e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
4.6720000019e+02,2.0000000000e+00,1.5199999809e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.7036749695e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
4.6753809739e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.6753809739e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
4.6720000019e+02,1.5199999809e+00,2.0000000000e+00,0.0000000000e+00
5.0493305483e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.6720000019e+02,1.5199999809e+00,2.0000000000e+00,0.0000000000e+00
4.7000000000e+02,1.5000000000e+00,2.0000000000e+00,0.0000000000e+00
4.3500000000e+02,1.7500000000e+00,2.0000000000e+00,0.0000000000e+00
4.6720000019e+02,1.5199999809e+00,2.0000000000e+00,0.0000000000e+00
4.6753659498e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
4.7036749695e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
4.6753809739e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
4.6753809739e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
4.6753659498e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
4.3500000000e+02,2.0000000000e+00,1.7500000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.6753659498e+02,1.7699999809e+00,1.7500000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.6753659498e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.3500000000e+02,1.7500000000e+00,2.0000000000e+00,0.0000000000e+00
4.6753659498e+02,1.7500000000e+00,1.7699999809e+00,0.0000000000e+00
