"u","Points:0","Points:1","Points:2"
4.9999991889e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.8749999477e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
4.7499967175e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
4.8749999506e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.8749999477e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
4.7499995973e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
4.6249989888e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
4.7499967175e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
4.7499995973e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
4.6249998678e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
4.4999983286e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.6249989888e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
4.6249998678e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
4.5000000000e+02,2.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.3750000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.4999983286e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.8749999506e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.7499967175e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
4.6249988890e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
4.7499995467e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
4.7499967175e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
4.6249989888e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
4.4999536244e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
4.6249988890e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
4.6249989888e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
4.4999983286e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.3749847301e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.4999536244e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
4.4999983286e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.3750000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.2500000000e+02,2.0000000000e+00,1.5000000000e+00,0.0000000000e+00
4.3749847301e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.7499995467e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
4.6249988890e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
4.4999980287e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
4.6249998378e+02,1.0000000000e+00,1.7500000000e+00,0.0000000000e+00
4.6249988890e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
4.4999536244e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
