"u","Points:0","Points:1","Points:2"
5.3999988346e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0499970932e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.0499970932e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.3999988346e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.0499970932e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6999900281e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6999900281e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0499970932e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6999900281e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.3499826807e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.3499826807e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6999900281e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.3499826807e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.1399930702e+02,8.9999997616e-01,0.0000000000e+00,0.0000000000e+00
4.1399930702e+02,8.9999997616e-01,5.0000000000e-01,0.0000000000e+00
4.3499826807e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.1399720711e+02,8.9999997616e-01,5.0000000000e-01,0.0000000000e+00
4.1399720711e+02,8.9999997616e-01,0.0000000000e+00,0.0000000000e+00
