"u","Points:0","Points:1","Points:2"
7.7999388482e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8498142339e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
6.8498142339e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
7.7999388482e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
6.8498142339e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
5.8992665121e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8992665121e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
6.8498142339e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
4.9460883498e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9460883498e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.8992665121e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2909378007e+02,1.6599999666e+00,0.0000000000e+00,0.0000000000e+00
5.2909378007e+02,1.6599999666e+00,5.0000000000e-01,0.0000000000e+00
5.8992665121e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9460883498e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.9460883498e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.2903442246e+02,1.6599999666e+00,5.0000000000e-01,0.0000000000e+00
5.2903442246e+02,1.6599999666e+00,0.0000000000e+00,0.0000000000e+00
