"u","Points:0","Points:1","Points:2"
6.4001807603e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8001905082e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
5.8001905082e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
6.4001807603e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.8001905082e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
5.2000469042e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2000469042e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
5.8001905082e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
5.2000469042e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5991797364e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.5991797364e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.2000469042e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.5991797364e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.4793437891e+02,1.7999999523e+00,0.0000000000e+00,0.0000000000e+00
4.4793437891e+02,1.7999999523e+00,5.0000000000e-01,0.0000000000e+00
4.5991797364e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.4789382191e+02,1.7999999523e+00,5.0000000000e-01,0.0000000000e+00
4.4789382191e+02,1.7999999523e+00,0.0000000000e+00,0.0000000000e+00
