"u","Points:0","Points:1","Points:2"
5.6000709128e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1600070972e+02,8.9999997616e-01,0.0000000000e+00,0.0000000000e+00
4.1600070972e+02,8.9999997616e-01,5.0000000000e-01,0.0000000000e+00
5.6000709128e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.1601964448e+02,8.9999997616e-01,5.0000000000e-01,0.0000000000e+00
4.1601964448e+02,8.9999997616e-01,0.0000000000e+00,0.0000000000e+00
