"ls","u","Points:0","Points:1","Points:2"
8.600000e-01,5.800001e+02,0.000000e+00,0.000000e+00,0.000000e+00
7.350000e-01,5.574998e+02,2.500000e-01,0.000000e+00,0.000000e+00
6.100000e-01,5.350005e+02,2.500000e-01,2.500000e-01,0.000000e+00
7.350000e-01,5.574998e+02,0.000000e+00,2.500000e-01,0.000000e+00
6.100000e-01,5.350000e+02,5.000000e-01,0.000000e+00,0.000000e+00
4.850000e-01,5.124992e+02,5.000000e-01,2.500000e-01,0.000000e+00
4.850000e-01,5.124999e+02,7.500000e-01,0.000000e+00,0.000000e+00
3.600000e-01,4.900001e+02,7.500000e-01,2.500000e-01,0.000000e+00
3.600000e-01,4.900000e+02,1.000000e+00,0.000000e+00,0.000000e+00
2.350000e-01,4.675000e+02,1.000000e+00,2.500000e-01,0.000000e+00
4.850000e-01,5.124992e+02,2.500000e-01,5.000000e-01,0.000000e+00
6.100000e-01,5.350000e+02,0.000000e+00,5.000000e-01,0.000000e+00
3.600000e-01,4.900112e+02,5.000000e-01,5.000000e-01,0.000000e+00
2.350000e-01,4.674971e+02,7.500000e-01,5.000000e-01,0.000000e+00
1.100000e-01,4.450000e+02,1.000000e+00,5.000000e-01,0.000000e+00
3.600000e-01,4.900001e+02,2.500000e-01,7.500000e-01,0.000000e+00
4.850000e-01,5.124999e+02,0.000000e+00,7.500000e-01,0.000000e+00
2.350000e-01,4.674971e+02,5.000000e-01,7.500000e-01,0.000000e+00
1.100000e-01,4.452161e+02,7.500000e-01,7.500000e-01,0.000000e+00
2.350000e-01,4.675000e+02,2.500000e-01,1.000000e+00,0.000000e+00
3.600000e-01,4.900000e+02,0.000000e+00,1.000000e+00,0.000000e+00
1.100000e-01,4.450000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-1.500000e-02,4.225000e+02,1.000000e+00,7.500000e-01,0.000000e+00
2.350000e-01,4.463950e+02,7.500000e-01,5.000000e-01,0.000000e+00
1.100000e-01,4.450000e+02,1.000000e+00,5.000000e-01,0.000000e+00
-1.500000e-02,4.225000e+02,1.000000e+00,7.500000e-01,0.000000e+00
1.100000e-01,4.427895e+02,7.500000e-01,7.500000e-01,0.000000e+00
-1.500000e-02,4.225000e+02,7.500000e-01,1.000000e+00,0.000000e+00
2.350000e-01,4.463950e+02,5.000000e-01,7.500000e-01,0.000000e+00
-1.500000e-02,4.225000e+02,7.500000e-01,1.000000e+00,0.000000e+00
1.100000e-01,4.450000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-1.400000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-1.400000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
