"ls","u","Points:0","Points:1","Points:2"
7.800000e-01,6.600047e+02,0.000000e+00,0.000000e+00,0.000000e+00
6.550000e-01,6.275042e+02,2.500000e-01,0.000000e+00,0.000000e+00
5.300000e-01,5.950132e+02,2.500000e-01,2.500000e-01,0.000000e+00
6.550000e-01,6.275042e+02,0.000000e+00,2.500000e-01,0.000000e+00
5.300000e-01,5.950059e+02,5.000000e-01,0.000000e+00,0.000000e+00
4.050000e-01,5.625135e+02,5.000000e-01,2.500000e-01,0.000000e+00
4.050000e-01,5.625037e+02,7.500000e-01,0.000000e+00,0.000000e+00
2.800000e-01,5.300149e+02,7.500000e-01,2.500000e-01,0.000000e+00
2.800000e-01,5.300000e+02,1.000000e+00,0.000000e+00,0.000000e+00
1.550000e-01,4.975000e+02,1.000000e+00,2.500000e-01,0.000000e+00
4.050000e-01,5.625135e+02,2.500000e-01,5.000000e-01,0.000000e+00
5.300000e-01,5.950059e+02,0.000000e+00,5.000000e-01,0.000000e+00
2.800000e-01,5.301118e+02,5.000000e-01,5.000000e-01,0.000000e+00
1.550000e-01,4.975203e+02,7.500000e-01,5.000000e-01,0.000000e+00
3.000000e-02,4.650000e+02,1.000000e+00,5.000000e-01,0.000000e+00
2.800000e-01,5.300149e+02,2.500000e-01,7.500000e-01,0.000000e+00
4.050000e-01,5.625037e+02,0.000000e+00,7.500000e-01,0.000000e+00
1.550000e-01,4.975203e+02,5.000000e-01,7.500000e-01,0.000000e+00
3.000000e-02,4.659634e+02,7.500000e-01,7.500000e-01,0.000000e+00
1.550000e-01,4.975000e+02,2.500000e-01,1.000000e+00,0.000000e+00
2.800000e-01,5.300000e+02,0.000000e+00,1.000000e+00,0.000000e+00
3.000000e-02,4.650000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-9.500000e-02,4.325000e+02,1.000000e+00,7.500000e-01,0.000000e+00
1.550000e-01,4.875943e+02,7.500000e-01,5.000000e-01,0.000000e+00
3.000000e-02,4.650000e+02,1.000000e+00,5.000000e-01,0.000000e+00
-9.500000e-02,4.325000e+02,1.000000e+00,7.500000e-01,0.000000e+00
3.000000e-02,4.655838e+02,7.500000e-01,7.500000e-01,0.000000e+00
-9.500000e-02,4.325000e+02,7.500000e-01,1.000000e+00,0.000000e+00
1.550000e-01,4.875943e+02,5.000000e-01,7.500000e-01,0.000000e+00
-9.500000e-02,4.325000e+02,7.500000e-01,1.000000e+00,0.000000e+00
3.000000e-02,4.650000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-2.200000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-2.200000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
