"ls","u","Points:0","Points:1","Points:2"
7.600000e-01,6.800072e+02,0.000000e+00,0.000000e+00,0.000000e+00
6.350000e-01,6.450086e+02,2.500000e-01,0.000000e+00,0.000000e+00
5.100000e-01,6.100162e+02,2.500000e-01,2.500000e-01,0.000000e+00
6.350000e-01,6.450086e+02,0.000000e+00,2.500000e-01,0.000000e+00
5.100000e-01,6.100081e+02,5.000000e-01,0.000000e+00,0.000000e+00
3.850000e-01,5.750285e+02,5.000000e-01,2.500000e-01,0.000000e+00
3.850000e-01,5.750077e+02,7.500000e-01,0.000000e+00,0.000000e+00
2.600000e-01,5.400120e+02,7.500000e-01,2.500000e-01,0.000000e+00
2.600000e-01,5.400000e+02,1.000000e+00,0.000000e+00,0.000000e+00
1.350000e-01,5.050000e+02,1.000000e+00,2.500000e-01,0.000000e+00
3.850000e-01,5.750285e+02,2.500000e-01,5.000000e-01,0.000000e+00
5.100000e-01,6.100081e+02,0.000000e+00,5.000000e-01,0.000000e+00
2.600000e-01,5.401021e+02,5.000000e-01,5.000000e-01,0.000000e+00
1.350000e-01,5.051809e+02,7.500000e-01,5.000000e-01,0.000000e+00
1.000000e-02,4.700000e+02,1.000000e+00,5.000000e-01,0.000000e+00
2.600000e-01,5.400120e+02,2.500000e-01,7.500000e-01,0.000000e+00
3.850000e-01,5.750077e+02,0.000000e+00,7.500000e-01,0.000000e+00
1.350000e-01,5.051809e+02,5.000000e-01,7.500000e-01,0.000000e+00
1.000000e-02,4.706990e+02,7.500000e-01,7.500000e-01,0.000000e+00
1.350000e-01,5.050000e+02,2.500000e-01,1.000000e+00,0.000000e+00
2.600000e-01,5.400000e+02,0.000000e+00,1.000000e+00,0.000000e+00
1.000000e-02,4.700000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-1.150000e-01,4.350000e+02,1.000000e+00,7.500000e-01,0.000000e+00
1.350000e-01,4.977771e+02,7.500000e-01,5.000000e-01,0.000000e+00
1.000000e-02,4.700000e+02,1.000000e+00,5.000000e-01,0.000000e+00
-1.150000e-01,4.350000e+02,1.000000e+00,7.500000e-01,0.000000e+00
1.000000e-02,4.706584e+02,7.500000e-01,7.500000e-01,0.000000e+00
-1.150000e-01,4.350000e+02,7.500000e-01,1.000000e+00,0.000000e+00
1.350000e-01,4.977771e+02,5.000000e-01,7.500000e-01,0.000000e+00
-1.150000e-01,4.350000e+02,7.500000e-01,1.000000e+00,0.000000e+00
1.000000e-02,4.700000e+02,5.000000e-01,1.000000e+00,0.000000e+00
-2.400000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-2.400000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
