"u","Points:0","Points:1","Points:2"
5.3999959161e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2249961449e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.0499876231e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.2249961449e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.2249961449e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.0499949036e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8749842813e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
5.0499876231e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.0499949036e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8749970425e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6999841647e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8749842813e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8749970425e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.7000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.6999841647e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.2249961449e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.0499876231e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8749842813e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0499949036e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.0499876231e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8749842813e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.6998795266e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8749842813e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8749842813e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.6999841647e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.5249182053e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6998795266e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6999841647e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.5250000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.3500000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.5249182053e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0499949036e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8749842813e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
