"ls","u","Points:0","Points:1","Points:2"
7.000000e-01,7.400218e+02,0.000000e+00,0.000000e+00,0.000000e+00
5.750000e-01,6.975368e+02,2.500000e-01,0.000000e+00,0.000000e+00
4.500000e-01,6.550387e+02,2.500000e-01,2.500000e-01,0.000000e+00
5.750000e-01,6.975368e+02,0.000000e+00,2.500000e-01,0.000000e+00
4.500000e-01,6.550372e+02,5.000000e-01,0.000000e+00,0.000000e+00
3.250000e-01,6.126310e+02,5.000000e-01,2.500000e-01,0.000000e+00
3.250000e-01,6.125302e+02,7.500000e-01,0.000000e+00,0.000000e+00
2.000000e-01,5.700869e+02,7.500000e-01,2.500000e-01,0.000000e+00
2.000000e-01,5.700000e+02,1.000000e+00,0.000000e+00,0.000000e+00
7.500000e-02,5.275000e+02,1.000000e+00,2.500000e-01,0.000000e+00
3.250000e-01,6.126310e+02,2.500000e-01,5.000000e-01,0.000000e+00
4.500000e-01,6.550372e+02,0.000000e+00,5.000000e-01,0.000000e+00
2.000000e-01,5.701277e+02,5.000000e-01,5.000000e-01,0.000000e+00
7.500000e-02,5.285610e+02,7.500000e-01,5.000000e-01,0.000000e+00
2.000000e-01,5.700869e+02,2.500000e-01,7.500000e-01,0.000000e+00
3.250000e-01,6.125302e+02,0.000000e+00,7.500000e-01,0.000000e+00
7.500000e-02,5.285610e+02,5.000000e-01,7.500000e-01,0.000000e+00
7.500000e-02,5.275000e+02,2.500000e-01,1.000000e+00,0.000000e+00
2.000000e-01,5.700000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-5.000000e-02,4.845089e+02,7.500000e-01,7.500000e-01,0.000000e+00
-1.750000e-01,4.425000e+02,1.000000e+00,7.500000e-01,0.000000e+00
-3.000000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-1.750000e-01,4.425000e+02,7.500000e-01,1.000000e+00,0.000000e+00
-5.000000e-02,4.850000e+02,1.000000e+00,5.000000e-01,0.000000e+00
2.000000e-01,5.345323e+02,7.500000e-01,2.500000e-01,0.000000e+00
7.500000e-02,5.275000e+02,1.000000e+00,2.500000e-01,0.000000e+00
-5.000000e-02,4.850000e+02,1.000000e+00,5.000000e-01,0.000000e+00
7.500000e-02,5.272174e+02,7.500000e-01,5.000000e-01,0.000000e+00
-5.000000e-02,4.851025e+02,7.500000e-01,7.500000e-01,0.000000e+00
2.000000e-01,5.382599e+02,5.000000e-01,5.000000e-01,0.000000e+00
7.500000e-02,5.272174e+02,5.000000e-01,7.500000e-01,0.000000e+00
-5.000000e-02,4.850000e+02,5.000000e-01,1.000000e+00,0.000000e+00
2.000000e-01,5.345323e+02,2.500000e-01,7.500000e-01,0.000000e+00
-5.000000e-02,4.850000e+02,5.000000e-01,1.000000e+00,0.000000e+00
7.500000e-02,5.275000e+02,2.500000e-01,1.000000e+00,0.000000e+00
-1.750000e-01,4.425000e+02,1.000000e+00,7.500000e-01,0.000000e+00
-1.750000e-01,4.425000e+02,7.500000e-01,1.000000e+00,0.000000e+00
