"u","Points:0","Points:1","Points:2"
5.1999980571e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0499984043e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8999932463e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.0499984043e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
5.0499984043e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.8999982616e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.7499912834e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8999932463e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.8999982616e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.7499988371e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.5999931818e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7499912834e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7499988371e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4500000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.5999931818e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
5.0499984043e+02,0.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.8999932463e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7499912834e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8999982616e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8999932463e+02,2.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.7499912834e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.5999222673e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7499912834e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7499912834e+02,5.0000000000e-01,2.5000000000e-01,0.0000000000e+00
4.5999931818e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.4499333530e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5999222673e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5999931818e+02,7.5000000000e-01,2.5000000000e-01,0.0000000000e+00
4.4500000000e+02,1.0000000000e+00,2.5000000000e-01,0.0000000000e+00
4.3000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.4499333530e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8999982616e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.7499912834e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5999931818e+02,2.5000000000e-01,7.5000000000e-01,0.0000000000e+00
4.7499988371e+02,0.0000000000e+00,7.5000000000e-01,0.0000000000e+00
4.7499912834e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
