"ls","u","Points:0","Points:1","Points:2"
9.600000e-01,4.800000e+02,0.000000e+00,0.000000e+00,0.000000e+00
8.350000e-01,4.700000e+02,2.500000e-01,0.000000e+00,0.000000e+00
7.100000e-01,4.600000e+02,2.500000e-01,2.500000e-01,0.000000e+00
8.350000e-01,4.700000e+02,0.000000e+00,2.500000e-01,0.000000e+00
7.100000e-01,4.600000e+02,5.000000e-01,0.000000e+00,0.000000e+00
5.850000e-01,4.500000e+02,5.000000e-01,2.500000e-01,0.000000e+00
5.850000e-01,4.500000e+02,7.500000e-01,0.000000e+00,0.000000e+00
4.600000e-01,4.400000e+02,7.500000e-01,2.500000e-01,0.000000e+00
4.600000e-01,4.400000e+02,1.000000e+00,0.000000e+00,0.000000e+00
3.350000e-01,4.300000e+02,1.000000e+00,2.500000e-01,0.000000e+00
5.850000e-01,4.500000e+02,2.500000e-01,5.000000e-01,0.000000e+00
7.100000e-01,4.600000e+02,0.000000e+00,5.000000e-01,0.000000e+00
4.600000e-01,4.400002e+02,5.000000e-01,5.000000e-01,0.000000e+00
3.350000e-01,4.299999e+02,7.500000e-01,5.000000e-01,0.000000e+00
2.100000e-01,4.200000e+02,1.000000e+00,5.000000e-01,0.000000e+00
4.600000e-01,4.400000e+02,2.500000e-01,7.500000e-01,0.000000e+00
5.850000e-01,4.500000e+02,0.000000e+00,7.500000e-01,0.000000e+00
3.350000e-01,4.299999e+02,5.000000e-01,7.500000e-01,0.000000e+00
2.100000e-01,4.200039e+02,7.500000e-01,7.500000e-01,0.000000e+00
8.500000e-02,4.100000e+02,1.000000e+00,7.500000e-01,0.000000e+00
3.350000e-01,4.300000e+02,2.500000e-01,1.000000e+00,0.000000e+00
4.600000e-01,4.400000e+02,0.000000e+00,1.000000e+00,0.000000e+00
2.100000e-01,4.200000e+02,5.000000e-01,1.000000e+00,0.000000e+00
8.500000e-02,4.100000e+02,7.500000e-01,1.000000e+00,0.000000e+00
-4.000000e-02,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
2.100000e-01,4.108528e+02,7.500000e-01,7.500000e-01,0.000000e+00
8.500000e-02,4.100000e+02,1.000000e+00,7.500000e-01,0.000000e+00
-4.000000e-02,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
8.500000e-02,4.100000e+02,7.500000e-01,1.000000e+00,0.000000e+00
