"u","Points:0","Points:1","Points:2"
5.2000001703e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9000005225e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.9000005225e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.2000001703e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9000005225e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000023841e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000023841e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.9000005225e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6000023841e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.3000085050e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.3000085050e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6000023841e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.3000085050e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.0960027195e+02,9.2000001669e-01,0.0000000000e+00,0.0000000000e+00
4.0960027195e+02,9.2000001669e-01,5.0000000000e-01,0.0000000000e+00
4.3000085050e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0959847229e+02,9.2000001669e-01,5.0000000000e-01,0.0000000000e+00
4.0959847229e+02,9.2000001669e-01,0.0000000000e+00,0.0000000000e+00
