"u","Points:0","Points:1","Points:2"
4.8000000124e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6000000708e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000000708e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.8000000124e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.6000000708e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.4000006850e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.4000006850e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6000000708e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.4000006850e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.2000042919e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.2000042919e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.4000006850e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.2000042919e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.0320006869e+02,9.5999997854e-01,0.0000000000e+00,0.0000000000e+00
4.0320006869e+02,9.5999997854e-01,5.0000000000e-01,0.0000000000e+00
4.2000042919e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0319886920e+02,9.5999997854e-01,5.0000000000e-01,0.0000000000e+00
4.0319886920e+02,9.5999997854e-01,0.0000000000e+00,0.0000000000e+00
