"u","Points:0","Points:1","Points:2"
6.3114957404e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3698393212e+02,1.8400000334e+00,0.0000000000e+00,0.0000000000e+00
4.3698393212e+02,1.8400000334e+00,5.0000000000e-01,0.0000000000e+00
6.3114957404e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.3706508778e+02,1.8400000334e+00,5.0000000000e-01,0.0000000000e+00
4.3706508778e+02,1.8400000334e+00,0.0000000000e+00,0.0000000000e+00
