"u","Points:0","Points:1","Points:2"
4.8462909575e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0338516383e+02,1.9600000381e+00,0.0000000000e+00,0.0000000000e+00
4.0338516383e+02,1.9600000381e+00,5.0000000000e-01,0.0000000000e+00
4.8462909575e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0355962074e+02,1.9600000381e+00,5.0000000000e-01,0.0000000000e+00
4.0355962074e+02,1.9600000381e+00,0.0000000000e+00,0.0000000000e+00
