"u","Points:0","Points:1","Points:2"
5.0000000584e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7500002393e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.7500002393e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.0000000584e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.7500002393e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.5000014551e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.5000014551e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.7500002393e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5000014551e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.2500063709e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.2500063709e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.5000014551e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.2500063709e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.0600015286e+02,9.3999999762e-01,0.0000000000e+00,0.0000000000e+00
4.0600015286e+02,9.3999999762e-01,5.0000000000e-01,0.0000000000e+00
4.2500063709e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0599865326e+02,9.3999999762e-01,5.0000000000e-01,0.0000000000e+00
4.0599865326e+02,9.3999999762e-01,0.0000000000e+00,0.0000000000e+00
