"u","Points:0","Points:1","Points:2"
6.4000030656e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8000050538e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.8000050538e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
6.4000030656e+02,0.0000000000e+00,5.0000000000e-01,0.0000000000e+00
5.8000050538e+02,2.5000000000e-01,0.0000000000e+00,0.0000000000e+00
5.2000128364e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
5.2000128364e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
5.8000050538e+02,2.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.2000128364e+02,5.0000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000329907e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.6000329907e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
5.2000128364e+02,5.0000000000e-01,5.0000000000e-01,0.0000000000e+00
4.6000329907e+02,7.5000000000e-01,0.0000000000e+00,0.0000000000e+00
4.4800263926e+02,8.0000001192e-01,0.0000000000e+00,0.0000000000e+00
4.4800263926e+02,8.0000001192e-01,5.0000000000e-01,0.0000000000e+00
4.6000329907e+02,7.5000000000e-01,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.4799903956e+02,8.0000001192e-01,5.0000000000e-01,0.0000000000e+00
4.4799903956e+02,8.0000001192e-01,0.0000000000e+00,0.0000000000e+00
