"u","Points:0","Points:1","Points:2"
6.1442139742e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9000000000e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2519999954e+02,1.0000000000e+00,7.2000002861e-01,0.0000000000e+00
6.1442139742e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2519999954e+02,1.0000000000e+00,7.2000002861e-01,0.0000000000e+00
4.2519999954e+02,7.2000002861e-01,1.0000000000e+00,0.0000000000e+00
6.1442139742e+02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2519999954e+02,7.2000002861e-01,1.0000000000e+00,0.0000000000e+00
4.9000000000e+02,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.0000000000e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
4.2519999954e+02,7.2000002861e-01,1.0000000000e+00,0.0000000000e+00
4.2519999954e+02,1.0000000000e+00,7.2000002861e-01,0.0000000000e+00
