"u","Points:0","Points:1","Points:2"
7.5999939185e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.6999139157e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
6.6999139157e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
7.5999939185e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
6.6999139157e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
5.7995847877e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7995847877e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
6.6999139157e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
4.8954756188e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8954756188e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.7995847877e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1518017121e+02,1.6799999475e+00,0.0000000000e+00,0.0000000000e+00
5.1518017121e+02,1.6799999475e+00,5.0000000000e-01,0.0000000000e+00
5.7995847877e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.8954756188e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.8954756188e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.1512339196e+02,1.6799999475e+00,5.0000000000e-01,0.0000000000e+00
5.1512339196e+02,1.6799999475e+00,0.0000000000e+00,0.0000000000e+00
