"u","Points:0","Points:1","Points:2"
5.0000055976e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7500226272e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
4.7500226272e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
5.0000055976e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.7500226272e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
4.5001342971e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5001342971e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.7500226272e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
4.5001342971e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2505939809e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.2505939809e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
4.5001342971e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.2505939809e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.0601425550e+02,1.9400000572e+00,0.0000000000e+00,0.0000000000e+00
4.0601425550e+02,1.9400000572e+00,5.0000000000e-01,0.0000000000e+00
4.2505939809e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.0599640612e+02,1.9400000572e+00,5.0000000000e-01,0.0000000000e+00
4.0599640612e+02,1.9400000572e+00,0.0000000000e+00,0.0000000000e+00
