"u","Points:0","Points:1","Points:2"
7.1999181600e+02,1.0000000000e+00,1.0000000000e+00,0.0000000000e+00
6.7999964430e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
6.3998373185e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.7999980978e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
6.7999964430e+02,1.2500000000e+00,1.0000000000e+00,0.0000000000e+00
6.3997924687e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
6.0003412137e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
6.3998373185e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.3997924687e+02,1.5000000000e+00,1.0000000000e+00,0.0000000000e+00
6.0000103469e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
6.0003412137e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
6.0000103469e+02,1.7500000000e+00,1.0000000000e+00,0.0000000000e+00
5.6000000000e+02,2.0000000000e+00,1.0000000000e+00,0.0000000000e+00
5.2000000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
6.7999980978e+02,1.0000000000e+00,1.2500000000e+00,0.0000000000e+00
6.3998373185e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.0003565356e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
6.3997818398e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
6.3998373185e+02,1.2500000000e+00,1.2500000000e+00,0.0000000000e+00
6.0003412137e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
6.0003565356e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
6.0003412137e+02,1.5000000000e+00,1.2500000000e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
5.2053872979e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
6.3997818398e+02,1.0000000000e+00,1.5000000000e+00,0.0000000000e+00
6.0003565356e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
6.0000165514e+02,1.0000000000e+00,1.7500000000e+00,0.0000000000e+00
6.0003565356e+02,1.2500000000e+00,1.5000000000e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.2054241799e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
6.0000165514e+02,1.0000000000e+00,1.7500000000e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.2000000000e+02,1.2500000000e+00,2.0000000000e+00,0.0000000000e+00
5.6000000000e+02,1.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.7949828355e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
4.4000000000e+02,2.0000000000e+00,1.7500000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,2.0000000000e+00,0.0000000000e+00
4.4000000000e+02,1.7500000000e+00,2.0000000000e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
5.2000000000e+02,2.0000000000e+00,1.2500000000e+00,0.0000000000e+00
4.8960000027e+02,2.0000000000e+00,1.4400000572e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.8960000027e+02,2.0000000000e+00,1.4400000572e+00,0.0000000000e+00
4.8972929542e+02,1.9400000572e+00,1.5000000000e+00,0.0000000000e+00
5.5990735738e+02,1.7500000000e+00,1.2500000000e+00,0.0000000000e+00
4.8972929542e+02,1.9400000572e+00,1.5000000000e+00,0.0000000000e+00
5.2053872979e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.8000000000e+02,2.0000000000e+00,1.5000000000e+00,0.0000000000e+00
4.8970000673e+02,1.9400000572e+00,1.5000000000e+00,0.0000000000e+00
4.8960000027e+02,2.0000000000e+00,1.4400000572e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
5.2053872979e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.8930085739e+02,1.7500000000e+00,1.6900000572e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
4.8930085739e+02,1.7500000000e+00,1.6900000572e+00,0.0000000000e+00
4.8930174256e+02,1.6900000572e+00,1.7500000000e+00,0.0000000000e+00
5.5988067141e+02,1.5000000000e+00,1.5000000000e+00,0.0000000000e+00
4.8930174256e+02,1.6900000572e+00,1.7500000000e+00,0.0000000000e+00
5.2054241799e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.7949828355e+02,1.7500000000e+00,1.7500000000e+00,0.0000000000e+00
4.8932202608e+02,1.6900000572e+00,1.7500000000e+00,0.0000000000e+00
4.8931870223e+02,1.7500000000e+00,1.6900000572e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
5.2054241799e+02,1.5000000000e+00,1.7500000000e+00,0.0000000000e+00
4.8973018059e+02,1.5000000000e+00,1.9400000572e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
4.8973018059e+02,1.5000000000e+00,1.9400000572e+00,0.0000000000e+00
4.8960000027e+02,1.4400000572e+00,2.0000000000e+00,0.0000000000e+00
5.5989792400e+02,1.2500000000e+00,1.7500000000e+00,0.0000000000e+00
4.8960000027e+02,1.4400000572e+00,2.0000000000e+00,0.0000000000e+00
5.2000000000e+02,1.2500000000e+00,2.0000000000e+00,0.0000000000e+00
4.8000000000e+02,1.5000000000e+00,2.0000000000e+00,0.0000000000e+00
4.8960000027e+02,1.4400000572e+00,2.0000000000e+00,0.0000000000e+00
4.8970333058e+02,1.5000000000e+00,1.9400000572e+00,0.0000000000e+00
5.2053872979e+02,1.7500000000e+00,1.5000000000e+00,0.0000000000e+00
4.8972929542e+02,1.9400000572e+00,1.5000000000e+00,0.0000000000e+00
4.8930085739e+02,1.7500000000e+00,1.6900000572e+00,0.0000000000e+00
4.8970000673e+02,1.9400000572e+00,1.5000000000e+00,0.0000000000e+00
