"ls","u","Points:0","Points:1","Points:2"
7.600000e-01,6.903921e+02,0.000000e+00,0.000000e+00,0.000000e+00
2.600000e-01,5.400000e+02,1.000000e+00,0.000000e+00,0.000000e+00
-3.371748e-09,4.672000e+02,1.000000e+00,5.200000e-01,0.000000e+00
7.600000e-01,6.903921e+02,0.000000e+00,0.000000e+00,0.000000e+00
-3.371748e-09,4.672000e+02,1.000000e+00,5.200000e-01,0.000000e+00
-3.371748e-09,4.672000e+02,5.200000e-01,1.000000e+00,0.000000e+00
7.600000e-01,6.903921e+02,0.000000e+00,0.000000e+00,0.000000e+00
-3.371748e-09,4.672000e+02,5.200000e-01,1.000000e+00,0.000000e+00
2.600000e-01,5.400000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-2.400000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-3.371748e-09,4.672000e+02,5.200000e-01,1.000000e+00,0.000000e+00
-3.371748e-09,4.672000e+02,1.000000e+00,5.200000e-01,0.000000e+00
