"ls","u","Points:0","Points:1","Points:2"
7.800000e-01,6.661285e+02,0.000000e+00,0.000000e+00,0.000000e+00
2.800000e-01,5.300000e+02,1.000000e+00,0.000000e+00,0.000000e+00
-8.429370e-10,4.572000e+02,1.000000e+00,5.600000e-01,0.000000e+00
7.800000e-01,6.661285e+02,0.000000e+00,0.000000e+00,0.000000e+00
-8.429370e-10,4.572000e+02,1.000000e+00,5.600000e-01,0.000000e+00
-8.429370e-10,4.572000e+02,5.600000e-01,1.000000e+00,0.000000e+00
7.800000e-01,6.661285e+02,0.000000e+00,0.000000e+00,0.000000e+00
-8.429370e-10,4.572000e+02,5.600000e-01,1.000000e+00,0.000000e+00
2.800000e-01,5.300000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-2.200000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-8.429369e-10,4.572000e+02,5.600000e-01,1.000000e+00,0.000000e+00
-8.429369e-10,4.572000e+02,1.000000e+00,5.600000e-01,0.000000e+00
