"ls","u","Points:0","Points:1","Points:2"
8.400000e-01,6.011532e+02,0.000000e+00,0.000000e+00,0.000000e+00
3.400000e-01,5.000000e+02,1.000000e+00,0.000000e+00,0.000000e+00
-2.528811e-09,4.320000e+02,1.000000e+00,6.800000e-01,0.000000e+00
8.400000e-01,6.011532e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.528811e-09,4.320000e+02,1.000000e+00,6.800000e-01,0.000000e+00
-2.528811e-09,4.320000e+02,6.800000e-01,1.000000e+00,0.000000e+00
8.400000e-01,6.011532e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.528811e-09,4.320000e+02,6.800000e-01,1.000000e+00,0.000000e+00
3.400000e-01,5.000000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-1.600000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-2.528811e-09,4.320000e+02,6.800000e-01,1.000000e+00,0.000000e+00
-2.528811e-09,4.320000e+02,1.000000e+00,6.800000e-01,0.000000e+00
