"ls","u","Points:0","Points:1","Points:2"
9.600000e-01,4.800029e+02,0.000000e+00,0.000000e+00,0.000000e+00
4.600000e-01,4.400000e+02,1.000000e+00,0.000000e+00,0.000000e+00
-2.739545e-09,4.032000e+02,1.000000e+00,9.200000e-01,0.000000e+00
9.600000e-01,4.800029e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.739545e-09,4.032000e+02,1.000000e+00,9.200000e-01,0.000000e+00
-2.739545e-09,4.032000e+02,9.200000e-01,1.000000e+00,0.000000e+00
9.600000e-01,4.800029e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.739545e-09,4.032000e+02,9.200000e-01,1.000000e+00,0.000000e+00
4.600000e-01,4.400000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-4.000000e-02,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-2.739545e-09,4.032000e+02,9.200000e-01,1.000000e+00,0.000000e+00
-2.739545e-09,4.032000e+02,1.000000e+00,9.200000e-01,0.000000e+00
