"ls","u","Points:0","Points:1","Points:2"
9.200000e-01,5.200488e+02,0.000000e+00,0.000000e+00,0.000000e+00
4.200000e-01,4.600000e+02,1.000000e+00,0.000000e+00,0.000000e+00
-2.950279e-09,4.096000e+02,1.000000e+00,8.400000e-01,0.000000e+00
9.200000e-01,5.200488e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.950279e-09,4.096000e+02,1.000000e+00,8.400000e-01,0.000000e+00
-2.950279e-09,4.096000e+02,8.400000e-01,1.000000e+00,0.000000e+00
9.200000e-01,5.200488e+02,0.000000e+00,0.000000e+00,0.000000e+00
-2.950279e-09,4.096000e+02,8.400000e-01,1.000000e+00,0.000000e+00
4.200000e-01,4.600000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-8.000000e-02,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
-2.950279e-09,4.096000e+02,8.400000e-01,1.000000e+00,0.000000e+00
-2.950279e-09,4.096000e+02,1.000000e+00,8.400000e-01,0.000000e+00
