"ls","u","Points:0","Points:1","Points:2"
6.400000e-01,8.838780e+02,0.000000e+00,0.000000e+00,0.000000e+00
1.400000e-01,6.000000e+02,1.000000e+00,0.000000e+00,0.000000e+00
2.528811e-09,5.440000e+02,1.000000e+00,2.800000e-01,0.000000e+00
6.400000e-01,8.838780e+02,0.000000e+00,0.000000e+00,0.000000e+00
2.528811e-09,5.440000e+02,1.000000e+00,2.800000e-01,0.000000e+00
2.528811e-09,5.440000e+02,2.800000e-01,1.000000e+00,0.000000e+00
6.400000e-01,8.838780e+02,0.000000e+00,0.000000e+00,0.000000e+00
2.528811e-09,5.440000e+02,2.800000e-01,1.000000e+00,0.000000e+00
1.400000e-01,6.000000e+02,0.000000e+00,1.000000e+00,0.000000e+00
-3.600000e-01,4.000000e+02,1.000000e+00,1.000000e+00,0.000000e+00
2.528811e-09,5.440000e+02,2.800000e-01,1.000000e+00,0.000000e+00
2.528811e-09,5.440000e+02,1.000000e+00,2.800000e-01,0.000000e+00
