"u","Points:0","Points:1","Points:2"
7.7999478758e+02,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.8498307227e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
6.8498307227e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
7.7999478758e+02,1.0000000000e+00,5.0000000000e-01,0.0000000000e+00
6.8498307227e+02,1.2500000000e+00,0.0000000000e+00,0.0000000000e+00
5.8993079473e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8993079473e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
6.8498307227e+02,1.2500000000e+00,5.0000000000e-01,0.0000000000e+00
4.9461939185e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0000000000e+02,2.0000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9461939185e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.8993079473e+02,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2909743943e+02,1.6599999666e+00,0.0000000000e+00,0.0000000000e+00
5.2909743943e+02,1.6599999666e+00,5.0000000000e-01,0.0000000000e+00
5.8993079473e+02,1.5000000000e+00,5.0000000000e-01,0.0000000000e+00
4.9461939185e+02,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00
4.9461939185e+02,1.7500000000e+00,5.0000000000e-01,0.0000000000e+00
5.2903807987e+02,1.6599999666e+00,5.0000000000e-01,0.0000000000e+00
5.2903807987e+02,1.6599999666e+00,0.0000000000e+00,0.0000000000e+00
